tconst,primaryTitle,genres,numVotes,averageRating,startYear,SeriesName
tt7157494,National Treasure: Kiri,"Crime,Drama,Mystery",2000,6.7,2018,National Treasure: Kiri (2018)
tt7161312,Informer,"Crime,Drama,Thriller",4293,7.9,2018,Informer (2018)
tt7161862,Stargate Origins,"Action,Adventure,Sci-Fi",4851,3.9,2018,Stargate Origins (2018)
tt7165904,Big City Greens,"Adventure,Animation,Comedy",1019,7.1,2018,Big City Greens (2018)
tt7172080,Atesböcegi,"Comedy,Romance",1088,6.4,2017,Atesböcegi (2017)
tt7174218,The Beat with Ari Melber,"News,Talk-Show",1094,8.2,2017,The Beat with Ari Melber (2017)
tt7174764,The Oath,"Crime,Drama",1619,6.5,2018,The Oath (2018)
tt7183074,The Good Cop,"Comedy,Crime,Drama",4864,7,2018,The Good Cop (2018)
tt7186126,The Virtues,Drama,3518,8.3,2019,The Virtues (2019)
tt7186588,I Am the Night,"Crime,Drama,Mystery",6921,7,2019,I Am the Night (2019)
tt7187044,City on a Hill,"Crime,Drama,Thriller",6597,7.5,2019,City on a Hill (2019)
tt7194764,BuzzFeed Unsolved: True Crime,"Comedy,Crime,Documentary",1055,8.9,2016,BuzzFeed Unsolved: True Crime (2016)
tt7197684,Suburra: Blood on Rome,"Action,Crime",11468,7.9,2017,Suburra: Blood on Rome (2017)
tt7203552,The Morning Show,Drama,50202,8.4,2019,The Morning Show (2019)
tt7205264,The City and the City,"Crime,Drama,Mystery",1239,6.5,2018,The City and the City (2018)
tt7210448,Strange Angel,"Drama,Mystery",1887,6.9,2018,Strange Angel (2018)
tt7211618,Gentleman Jack,"Biography,Drama,History",8578,8.2,2019,Gentleman Jack (2019)
tt7212136,Mike Judge Presents: Tales from the Tour Bus,"Animation,Biography,Comedy",1047,8.5,2017,Mike Judge Presents: Tales from the Tour Bus (2017)
tt7216636,Hazbin Hotel,"Animation,Comedy,Crime",2212,8.1,2019,Hazbin Hotel (2019)
tt7217374,Hidden,"Crime,Drama,Mystery",3075,7.3,2018,Hidden (2018)
tt7221388,Cobra Kai,"Action,Comedy,Drama",102988,8.6,2018,Cobra Kai (2018)
tt7222086,Made in Abyss,"Adventure,Animation,Drama",6090,8.4,2017,Made in Abyss (2017)
tt7226940,Our Story,"Comedy,Drama,Romance",1991,6.2,2017,Our Story (2017)
tt7230846,No Activity,Comedy,1030,6.7,2017,No Activity (2017)
tt7235466,9-1-1,"Action,Drama,Thriller",20646,7.7,2018,9-1-1 (2018)
tt7239256,Zumbo's Just Desserts,Reality-TV,1851,6.9,2016,Zumbo's Just Desserts (2016)
tt7242816,Harrow,"Crime,Drama,Mystery",4873,7.6,2018,Harrow (2018)
tt7243884,Catherine the Great,"Biography,Drama,History",4221,6.2,2019,Catherine the Great (2019)
tt7255502,The Kominsky Method,"Comedy,Drama",23956,8.2,2018,The Kominsky Method (2018)
tt7259746,Queer Eye,Reality-TV,15403,8.5,2018,Queer Eye (2018)
tt7262670,The Ben Shapiro Show,"News,Talk-Show",1257,6,2015,The Ben Shapiro Show (2015)
tt7263154,Undercover,"Crime,Drama,Thriller",10591,7.9,2019,Undercover (2019)
tt7263328,Classroom of the Elite,"Animation,Comedy,Romance",1818,7.4,2017,Classroom of the Elite (2017)
tt7269100,Laakhon Mein Ek,Drama,3389,8.3,2017,Laakhon Mein Ek (2017)
tt7278588,Because This Is My First Life,"Comedy,Drama,Romance",2507,8.1,2017,Because This Is My First Life (2017)
tt7278862,My Brilliant Friend,Drama,9867,8.6,2018,My Brilliant Friend (2018)
tt7298596,Mystery Road,"Crime,Drama,Mystery",2820,7.5,2018,Mystery Road (2018)
tt7298976,Black,"Crime,Drama,Fantasy",2663,8,2017,Black (2017)
tt7306056,Wormwood,"Biography,Documentary,Drama",3632,7,2017,Wormwood (2017)
tt7320300,The Letdown,Comedy,2709,7.5,2017,The Letdown (2017)
tt7322210,The Eddy,"Drama,Musical",2359,7.2,2020,The Eddy (2020)
tt7326322,The Ancient Magus' Bride,"Animation,Fantasy,Horror",2004,7.8,2017,The Ancient Magus' Bride (2017)
tt7332652,Re: Mind,"Mystery,Thriller",1201,5,2017,Re: Mind (2017)
tt7335184,You,"Crime,Drama,Romance",141806,7.7,2018,You (2018)
tt7336778,Comicstaan,Comedy,1852,6.8,2018,Comicstaan (2018)
tt7343832,Neo Yokio,"Action,Adventure,Animation",3022,5.9,2017,Neo Yokio (2017)
tt7349016,The Crimson Rivers,"Crime,Mystery,Thriller",1039,6.8,2018,The Crimson Rivers (2018)
tt7349602,The Confession Tapes,"Crime,Documentary",4769,7.5,2017,The Confession Tapes (2017)
tt7357672,What the Folks,"Comedy,Drama",1350,8.2,2017,What the Folks (2017)
tt7366338,Chernobyl,"Drama,History,Thriller",535144,9.4,2019,Chernobyl (2019)
tt7371666,1983,"Crime,Drama,Thriller",3673,6.8,2018,1983 (2018)
tt7371868,Pine Gap,"Drama,Mystery,Thriller",3781,7.2,2018,Pine Gap (2018)
tt7371896,Traitors,Thriller,2293,6.6,2019,Traitors (2019)
tt7375404,Kidding,"Comedy,Drama",15845,8,2018,Kidding (2018)
tt7379872,Superstition,"Drama,Horror,Mystery",1702,5.2,2017,Superstition (2017)
tt7383658,Yeh Un Dinon Ki Baat Hai,"Drama,Romance",1450,8.6,2017,Yeh Un Dinon Ki Baat Hai (2017)
tt7395992,The Rook,"Drama,Fantasy,Sci-Fi",4033,6.8,2019,The Rook (2019)
tt7403736,V-Wars,"Drama,Horror,Sci-Fi",11850,6.1,2019,V-Wars (2019)
tt7404870,7YUZ,"Comedy,Drama,Romance",1438,7.7,2017,7YUZ (2017)
tt7406320,Eli Roth's History of Horror,"Documentary,Horror",1463,8.1,2018,Eli Roth's History of Horror (2018)
tt7406334,Black Monday,Comedy,4113,7.4,2019,Black Monday (2019)
tt7411098,Baghdad Central,"Crime,Drama,Thriller",1026,7.3,2020,Baghdad Central (2020)
tt7412482,The First,"Drama,Sci-Fi",6966,6.7,2018,The First (2018)
tt7413448,Pretty Little Liars: The Perfectionists,"Crime,Drama,Mystery",3924,7.1,2019,Pretty Little Liars: The Perfectionists (2019)
tt7414406,All American,"Drama,Sport",5819,7.7,2018,All American (2018)
tt7414954,Diablero,"Adventure,Family,Fantasy",2136,6.6,2018,Diablero (2018)
tt7423322,The Right Stuff,"Drama,History",2329,6.6,2020,The Right Stuff (2020)
tt7423538,Ratched,"Crime,Drama,Mystery",37037,7.3,2020,Ratched (2020)
tt7428834,Fatih,"Action,History,War",1237,6.8,2018,Fatih (2018)
tt7431790,Party of Five,"Drama,Family,Romance",1034,5.3,2020,Party of Five (2020)
tt7431994,Çukur,"Action,Crime,Thriller",9317,7.3,2017,Çukur (2017)
tt7440274,Medal of Honor,"Documentary,War",1391,8.4,2018,Medal of Honor (2018)
tt7440366,Mehmetçik Kut'ül Amare,"Action,Adventure,Drama",1266,6.8,2018,Mehmetçik Kut'ül Amare (2018)
tt7440726,Your Honor,"Crime,Drama,Thriller",8683,8.2,2020,Your Honor (2020)
tt7440732,The Kids Are Alright,Comedy,2942,7.9,2018,The Kids Are Alright (2018)
tt7441658,Black Clover,"Action,Adventure,Animation",6723,8.1,2017,Black Clover (2017)
tt7441984,JL50,"Drama,Sci-Fi,Thriller",6508,7.5,2020,JL50 (2020)
tt7450814,Koombiyo,"Crime,Drama,Thriller",16349,9.6,2017,Koombiyo (2017)
tt7453996,Jack Whitehall: Travels with My Father,"Comedy,Documentary",3979,7.7,2017,Jack Whitehall: Travels with My Father (2017)
tt7456722,Hunters,"Crime,Drama,Mystery",30426,7.2,2020,Hunters (2020)
tt7459986,The Widow,"Drama,Mystery,Thriller",8189,6.9,2019,The Widow (2019)
tt7464074,In the Long Run,Comedy,1027,7.4,2018,In the Long Run (2018)
tt7467448,The Healer (TV Series 2017),Reality-TV,1514,8.3,2017,The Healer (TV Series 2017) (2017)
tt7468900,Borderliner,"Crime,Drama,Thriller",3158,6.8,2017,Borderliner (2017)
tt7472896,Mr Inbetween,"Crime,Drama",5616,8.4,2018,Mr Inbetween (2018)
tt7484994,Kujira no kora wa sajô ni utau,"Animation,Drama,Fantasy",1270,7.1,2017,Kujira no kora wa sajô ni utau (2017)
tt7491982,FBI,"Crime,Drama,Mystery",10225,6.8,2018,FBI (2018)
tt7493974,Bodyguard,"Crime,Drama,Thriller",93242,8.1,2018,Bodyguard (2018)
tt7509270,"I Love You, America","Comedy,Talk-Show",1158,5.7,2017,"I Love You, America (2017)"
tt7514746,Ultraviolet,Crime,1308,7,2017,Ultraviolet (2017)
tt7520794,Russian Doll,"Adventure,Comedy,Drama",66238,7.9,2019,Russian Doll (2019)
tt7521578,Citrus,"Animation,Drama,Romance",1289,6.2,2018,Citrus (2018)
tt7521778,I'm Not a Robot,"Comedy,Romance,Sci-Fi",2974,8,2017,I'm Not a Robot (2017)
tt7521898,Just Between Lovers,"Drama,Romance",1015,8.1,2017,Just Between Lovers (2017)
tt7524382,Stath Lets Flats,Comedy,1479,7.5,2018,Stath Lets Flats (2018)
tt7526498,Shakespeare & Hathaway: Private Investigators,"Comedy,Drama,Mystery",2218,7.6,2018,Shakespeare & Hathaway: Private Investigators (2018)
tt7529770,Miracle Workers,"Comedy,Drama,Fantasy",9238,7,2019,Miracle Workers (2019)
tt7535994,Ufak Tefek Cinayetler,"Action,Crime,Drama",2211,7.4,2017,Ufak Tefek Cinayetler (2017)
tt7547518,Press,Drama,2041,7.5,2018,Press (2018)
tt7549864,The IMDb Show,Talk-Show,1607,6,2017,The IMDb Show (2017)
tt7550774,Black and White Love,"Action,Drama,Romance",4768,8.1,2017,Black and White Love (2017)
tt7551216,White Dragon,"Crime,Drama,Thriller",2144,6.4,2018,White Dragon (2018)
tt7555294,L.A.'s Finest,"Action,Comedy,Crime",3989,5.9,2019,L.A.'s Finest (2019)
tt7559438,Dead Pixels,"Comedy,Fantasy",1135,7.2,2019,Dead Pixels (2019)
tt7562112,Pose,Drama,18997,8.6,2018,Pose (2018)
tt7563270,Sweetbitter,Drama,3353,7.1,2018,Sweetbitter (2018)
tt7569576,The Flight Attendant,"Comedy,Drama,Mystery",16939,7.1,2020,The Flight Attendant (2020)
tt7569592,Chilling Adventures of Sabrina,"Drama,Fantasy,Horror",76251,7.5,2018,Chilling Adventures of Sabrina (2018)
tt7570990,Beyond Stranger Things,"Documentary,Talk-Show",1745,7.5,2017,Beyond Stranger Things (2017)
tt7572868,The Name of the Rose,"Drama,Mystery,Thriller",3218,6.9,2019,The Name of the Rose (2019)
tt7573024,Creeped Out,"Drama,Fantasy,Horror",1381,6.6,2017,Creeped Out (2017)
tt7573686,Erased,"Drama,Fantasy,Mystery",2915,7.9,2017,Erased (2017)
tt7587362,Four Weddings and a Funeral,"Comedy,Romance",4240,7.2,2019,Four Weddings and a Funeral (2019)
tt7587890,The Rookie,"Comedy,Crime,Drama",19437,8.1,2018,The Rookie (2018)
tt7588054,"Roswell, New Mexico","Drama,Romance,Sci-Fi",8942,6.2,2019,"Roswell, New Mexico (2019)"
tt7596008,Trump: An American Dream,"Biography,Documentary",3637,7.2,2017,Trump: An American Dream (2017)
tt7598448,The Little Drummer Girl,"Drama,Thriller",9402,7.4,2018,The Little Drummer Girl (2018)
tt7599132,Trotsky,"Biography,Drama,History",1827,7.1,2017,Trotsky (2017)
tt7599942,Whiskey Cavalier,"Action,Adventure,Comedy",8266,7.1,2019,Whiskey Cavalier (2019)
tt7604446,Sick of It,"Comedy,Drama",1904,7.5,2018,Sick of It (2018)
tt7605396,The Twelve,"Drama,Thriller",3685,7.5,2019,The Twelve (2019)
tt7608238,Wanderlust,Drama,4451,7,2018,Wanderlust (2018)
tt7608248,A Million Little Things,"Comedy,Drama,Romance",8328,7.9,2018,A Million Little Things (2018)
tt7612548,The Outpost,"Action,Adventure,Drama",5412,6.1,2018,The Outpost (2018)
tt7619858,The Final Table,Reality-TV,3205,7.7,2018,The Final Table (2018)
tt7622902,Prison Playbook,"Comedy,Drama",1627,8.4,2017,Prison Playbook (2017)
tt7631146,The Split,Drama,3617,7.7,2018,The Split (2018)
tt7639280,Man Like Mobeen,Comedy,1692,7.9,2017,Man Like Mobeen (2017)
tt7640594,Koreni,Drama,1096,8.4,2018,Koreni (2018)
tt7644680,Shot in the Dark,"Documentary,Reality-TV",1541,8,2017,Shot in the Dark (2017)
tt7645192,Baby,Drama,8259,6.8,2018,Baby (2018)
tt7649694,Ramy,"Comedy,Drama,Romance",9736,8.1,2019,Ramy (2019)
tt7651892,One Strange Rock,Documentary,6672,8.8,2018,One Strange Rock (2018)
tt7653274,All or Nothing: Manchester City,"Documentary,Reality-TV,Sport",5342,8.2,2018,All or Nothing: Manchester City (2018)
tt7658402,Harley Quinn,"Action,Adventure,Animation",12700,8.5,2019,Harley Quinn (2019)
tt7660730,Black Earth Rising,Thriller,3896,7.5,2018,Black Earth Rising (2018)
tt7660850,Succession,Drama,44605,8.6,2018,Succession (2018)
tt7661046,Dollface,Comedy,4189,7.3,2019,Dollface (2019)
tt7661384,The L Word: Generation Q,Drama,3194,7.3,2019,The L Word: Generation Q (2019)
tt7661390,Gangs of London,"Action,Crime,Drama",18645,8.1,2020,Gangs of London (2020)
tt7665182,TVF Bachelors,Comedy,2680,8.2,2016,TVF Bachelors (2016)
tt7667038,Confessions of a Serial Killer with Piers Morgan,"Crime,Documentary",1220,3.8,2017,Confessions of a Serial Killer with Piers Morgan (2017)
tt7668518,The Protector,"Action,Fantasy,Sci-Fi",31357,6.7,2018,The Protector (2018)
tt7670568,The Masked Singer,"Game-Show,Music,Reality-TV",2858,6.2,2019,The Masked Singer (2019)
tt7671068,Grand Hotel,"Crime,Drama,Mystery",2952,7,2019,Grand Hotel (2019)
tt7671070,Industry,Drama,4288,6.8,2020,Industry (2020)
tt7671598,Messiah,"Drama,Mystery,Thriller",37231,7.6,2020,Messiah (2020)
tt7675948,Pushpavalli,"Comedy,Short,Thriller",1306,7.4,2017,Pushpavalli (2017)
tt7678620,Bluey,"Animation,Family,Short",2020,9.7,2018,Bluey (2018)
tt7684260,Arde Madrid,"Adventure,Drama,Thriller",1182,7.6,2018,Arde Madrid (2018)
tt7686456,Jersey Shore Family Vacation,Reality-TV,1316,6.7,2018,Jersey Shore Family Vacation (2018)
tt7686464,A Christmas Carol,"Drama,Fantasy",8837,7.2,2019,A Christmas Carol (2019)
tt7689460,Our Cartoon President,"Adventure,Animation,Comedy",3365,5.1,2018,Our Cartoon President (2018)
tt7690588,Sahodaraya,Drama,1171,9.5,2017,Sahodaraya (2017)
tt7695916,Tell Me a Story,Thriller,7323,7.2,2018,Tell Me a Story (2018)
tt7703440,Butterfly,Drama,1591,6.3,2018,Butterfly (2018)
tt7712594,Fam,Comedy,2539,6.1,2019,Fam (2019)
tt7712598,Blood & Treasure,"Action,Adventure",3555,6.7,2019,Blood & Treasure (2019)
tt7712706,Death March to the Parallel World Rhapsody,"Adventure,Animation,Comedy",1109,6.6,2018,Death March to the Parallel World Rhapsody (2018)
tt7713450,Craig of the Creek,"Adventure,Animation,Comedy",1130,7.4,2018,Craig of the Creek (2018)
tt7718088,Bonding,"Comedy,Drama",11039,7.2,2018,Bonding (2018)
tt7718110,Hightown,"Crime,Drama,Mystery",2190,6.4,2020,Hightown (2020)
tt7720790,Forever,"Comedy,Drama,Fantasy",5222,7.2,2018,Forever (2018)
tt7721046,Los Espookys,"Comedy,Horror",1388,7.5,2019,Los Espookys (2019)
tt7725422,Vida,Drama,2309,7.2,2018,Vida (2018)
tt7725538,The Cool Kids,Comedy,2637,7,2018,The Cool Kids (2018)
tt7736544,3Below: Tales of Arcadia,"Action,Adventure,Animation",4287,7.8,2018,3Below: Tales of Arcadia (2018)
tt7736558,Wizards,"Action,Adventure,Animation",1973,8.2,2020,Wizards (2020)
tt7736572,Temple,"Crime,Drama,Thriller",1992,7,2019,Temple (2019)
tt7741824,The Boss Baby: Back in Business,"Adventure,Animation,Comedy",2439,6.4,2018,The Boss Baby: Back in Business (2018)
tt7745956,She-Ra and the Princesses of Power,"Action,Adventure,Animation",9967,7.8,2018,She-Ra and the Princesses of Power (2018)
tt7752034,Somebody Feed Phil,Documentary,3495,8.2,2018,Somebody Feed Phil (2018)
tt7763662,Rotten,Documentary,3008,7.2,2018,Rotten (2018)
tt7765404,Wayne,"Action,Comedy",9801,8.4,2019,Wayne (2019)
tt7766104,Home Ground,"Drama,Sport",1716,8,2018,Home Ground (2018)
tt7767422,Sex Education,"Comedy,Drama",156046,8.3,2019,Sex Education (2019)
tt7768166,Gordon Ramsay's 24 Hours to Hell and Back,Reality-TV,1042,7.4,2018,Gordon Ramsay's 24 Hours to Hell and Back (2018)
tt7768192,Dublin Murders,"Crime,Drama,Mystery",6092,7.1,2019,Dublin Murders (2019)
tt7768346,Abby's,Comedy,1265,5.2,2019,Abby's (2019)
tt7768848,Wild Wild Country,"Crime,Documentary",24285,8.2,2018,Wild Wild Country (2018)
tt7772588,For All Mankind,"Drama,Sci-Fi",11988,7.6,2019,For All Mankind (2019)
tt7772602,In the Dark,"Comedy,Crime,Drama",6018,7.4,2019,In the Dark (2019)
tt7781554,Bepannah,"Drama,Mystery,Romance",1009,7.8,2018,Bepannah (2018)
tt7782022,Dope,"Crime,Documentary",1463,7.3,2017,Dope (2017)
tt7784442,Captain Tsubasa,"Adventure,Animation,Drama",1141,8.4,2018,Captain Tsubasa (2018)
tt7801780,Origin,"Horror,Sci-Fi",6441,7.1,2018,Origin (2018)
tt7801964,Manhunt,"Biography,Crime,Drama",3858,7.4,2019,Manhunt (2019)
tt7804132,The World's Most Extraordinary Homes,Documentary,2836,7.6,2017,The World's Most Extraordinary Homes (2017)
tt7806456,The Miracle,"Drama,Mystery",1364,7.4,2018,The Miracle (2018)
tt7808344,Karakai Jouzu no Takagi-san,"Animation,Comedy,Romance",1022,7.6,2018,Karakai Jouzu no Takagi-san (2018)
tt7817340,New Amsterdam,Drama,16259,8.1,2018,New Amsterdam (2018)
tt7817966,Are You Human Too?,"Comedy,Drama,Romance",1506,8,2018,Are You Human Too? (2018)
tt7818686,James Acaster: Repertoire,Comedy,2512,8.4,2018,James Acaster: Repertoire (2018)
tt7820906,Good Trouble,"Comedy,Drama,Romance",3954,7.5,2019,Good Trouble (2019)
tt7821582,Truth Be Told,"Crime,Drama,Thriller",5732,7.1,2019,Truth Be Told (2019)
tt7826108,Raising Dion,"Drama,Sci-Fi",8674,7.2,2019,Raising Dion (2019)
tt7826376,Upload,"Comedy,Mystery,Sci-Fi",38954,8,2020,Upload (2020)
tt7827112,Tolgshow,"Comedy,Talk-Show",1455,7.7,2017,Tolgshow (2017)
tt7829834,My Next Guest Needs No Introduction with David Letterman,Talk-Show,4741,7.9,2018,My Next Guest Needs No Introduction with David Letterman (2018)
tt7836688,A Place Further Than the Universe,"Adventure,Animation,Comedy",1461,8.2,2018,A Place Further Than the Universe (2018)
tt7841526,Grand Prix Driver,Documentary,1063,7.6,2018,Grand Prix Driver (2018)
tt7845644,Single Parents,Comedy,4737,7.1,2018,Single Parents (2018)
tt7845798,Die Trying,Comedy,1084,6.9,2018,Die Trying (2018)
tt7861612,The InBetween,"Crime,Drama,Fantasy",3520,7.1,2019,The InBetween (2019)
tt7865090,Darling in the Franxx,"Action,Animation,Drama",4302,7.3,2018,Darling in the Franxx (2018)
tt7865138,De luizenmoeder,Comedy,1218,8.1,2018,De luizenmoeder (2018)
tt7866098,The Village,Drama,1919,7.4,2019,The Village (2019)
tt7875794,Wisting,"Crime,Drama",3444,7.4,2019,Wisting (2019)
tt7879820,On My Block,Comedy,10443,8,2018,On My Block (2018)
tt7882076,Waco: Madman or Messiah,Documentary,1033,7.7,2018,Waco: Madman or Messiah (2018)
tt7889220,Dirty Money,"Crime,Documentary",7829,8.1,2018,Dirty Money (2018)
tt7890304,Eulachacha Waikiki,"Comedy,Drama",1120,8.3,2018,Eulachacha Waikiki (2018)
tt7895706,The Joel McHale Show with Joel McHale,Comedy,2191,7.2,2018,The Joel McHale Show with Joel McHale (2018)
tt7902072,Safe,"Crime,Drama,Mystery",31480,7.3,2018,Safe (2018)
tt7907916,Ugly Delicious,Documentary,3091,7.8,2018,Ugly Delicious (2018)
tt7907922,Truth Seekers,"Comedy,Horror",8096,7.1,2020,Truth Seekers (2020)
tt7908628,What We Do in the Shadows,"Comedy,Fantasy,Horror",35575,8.5,2019,What We Do in the Shadows (2019)
tt7909878,The Lawyer,"Crime,Drama,Mystery",1206,7,2018,The Lawyer (2018)
tt7909970,Unbelievable,"Crime,Drama",71329,8.4,2019,Unbelievable (2019)
tt7913450,Soundtrack,"Drama,Musical",1676,6.7,2019,Soundtrack (2019)
tt7920500,Skam France,"Drama,Romance",1961,8.3,2018,Skam France (2018)
tt7920978,Persona,"Crime,Drama,Mystery",30594,9.1,2018,Persona (2018)
tt7923710,My Mister,"Drama,Family",2691,9.1,2018,My Mister (2018)
tt7923832,The Yard,"Crime,Drama",1135,7.2,2018,The Yard (2018)
tt7924812,First Team: Juventus,"Documentary,Reality-TV,Sport",1842,7.3,2018,First Team: Juventus (2018)
tt7927936,Flames,"Comedy,Drama,Romance",19827,9.1,2018,Flames (2018)
tt7932896,Sen Anlat Karadeniz,Drama,1901,5.7,2018,Sen Anlat Karadeniz (2018)
tt7935522,Drug Lords,Documentary,1050,6.9,2018,Drug Lords (2018)
tt7938588,Curfew,"Action,Crime,Drama",1544,6,2019,Curfew (2019)
tt7939218,Devils,"Drama,Thriller",2140,7,2020,Devils (2020)
tt7942774,The Fix,"Crime,Drama,Mystery",2606,6.5,2019,The Fix (2019)
tt7942794,The Neighborhood,Comedy,4737,6.4,2018,The Neighborhood (2018)
tt7942796,Magnum P.I.,"Action,Adventure,Crime",8844,5.8,2018,Magnum P.I. (2018)
tt7944260,Jet Sosyete,"Comedy,Family",1487,6.5,2018,Jet Sosyete (2018)
tt7944664,B: The Beginning,"Action,Animation,Crime",3603,7.2,2018,B: The Beginning (2018)
tt7945720,Dirty John,"Crime,Drama",15374,7.2,2018,Dirty John (2018)
tt7948998,God Friended Me,"Comedy,Drama,Fantasy",6419,6.9,2018,God Friended Me (2018)
tt7949204,Chambers,"Drama,Fantasy,Horror",7183,6.5,2019,Chambers (2019)
tt7949218,See,"Action,Drama,Sci-Fi",41176,7.6,2019,See (2019)
tt7949606,The Last Czars,"Documentary,Drama,History",6148,7.3,2019,The Last Czars (2019)
tt7958782,Proven Innocent,"Crime,Drama,Mystery",2554,6.5,2019,Proven Innocent (2019)
tt7965802,Megalo Box,"Action,Adventure,Animation",2155,7.8,2018,Megalo Box (2018)
tt7967262,The Titan Games,Reality-TV,3015,7.1,2019,The Titan Games (2019)
tt7971476,The Politician,"Comedy,Drama",18122,7.5,2019,The Politician (2019)
tt7976568,Happy Together,Comedy,1709,5.9,2018,Happy Together (2018)
tt7978710,Sword Art Online Alternative: Gun Gale Online,"Action,Adventure,Animation",1573,6.8,2018,Sword Art Online Alternative: Gun Gale Online (2018)
tt7978912,The Bletchley Circle: San Francisco,"Crime,Drama,Mystery",1815,6.9,2018,The Bletchley Circle: San Francisco (2018)
tt7979042,I Feel Bad,Comedy,1542,6,2018,I Feel Bad (2018)
tt7985576,The Serpent,"Crime,Drama,Thriller",3153,7.7,2021,The Serpent (2021)
tt7988304,The Young Offenders,Comedy,3386,8,2018,The Young Offenders (2018)
tt7999996,Dip,"Action,Adventure,Drama",1742,7.1,2018,Dip (2018)
tt8000638,Sorry for Your Loss,Drama,1673,7.4,2018,Sorry for Your Loss (2018)
tt8000674,Little America,"Comedy,Drama",2140,7.3,2020,Little America (2020)
tt8001036,The Trial of Christine Keeler,Drama,1251,6.9,2019,The Trial of Christine Keeler (2019)
tt8001092,World on Fire,"Drama,War",3872,7.2,2019,World on Fire (2019)
tt8001106,Giri/Haji,"Crime,Drama,Mystery",9870,7.9,2019,Giri/Haji (2019)
tt8001136,Black Narcissus,Drama,1890,5.7,2020,Black Narcissus (2020)
tt8001214,Summer of Rockets,Drama,1385,7,2019,Summer of Rockets (2019)
tt8001226,The War of the Worlds,"Drama,Sci-Fi",7296,5,2019,The War of the Worlds (2019)
tt8001250,Always a Witch,"Drama,Fantasy",1997,6.2,2019,Always a Witch (2019)
tt8001788,Girls from Ipanema,"Drama,Romance",2756,7.9,2019,Girls from Ipanema (2019)
tt8002604,Camping,Comedy,2531,4.9,2018,Camping (2018)
tt8004578,Flint Town,"Crime,Documentary",3173,7.9,2018,Flint Town (2018)
tt8004628,Selection Day,Sport,1826,7.4,2018,Selection Day (2018)
tt8005176,The Feed,"Drama,Sci-Fi",1496,6.3,2019,The Feed (2019)
tt8005374,Explained,Documentary,6812,8.1,2018,Explained (2018)
tt8006806,Kehne Ko Humsafar Hain,Drama,2106,9.1,2018,Kehne Ko Humsafar Hain (2018)
tt8009602,Huge in France,Comedy,2371,6.8,2019,Huge in France (2019)
tt8010342,The Break with Michelle Wolf,"Comedy,Talk-Show",1795,5.2,2018,The Break with Michelle Wolf (2018)
tt8010592,Inside Look: The Assassination of Gianni Versace - American Crime Story,"Documentary,Short",7340,7.7,2017,Inside Look: The Assassination of Gianni Versace - American Crime Story (2017)
tt8019444,Aggretsuko,"Animation,Comedy,Drama",4804,8.1,2018,Aggretsuko (2018)
tt8021824,The Innocents,"Drama,Horror,Mystery",5209,6.3,2018,The Innocents (2018)
tt8026448,Tacoma FD,Comedy,2785,8,2019,Tacoma FD (2019)
tt8035424,The Alcàsser Murders,"Crime,Documentary",1595,7.1,2019,The Alcàsser Murders (2019)
tt8036272,Tuca & Bertie,"Animation,Comedy",4881,7.4,2019,Tuca & Bertie (2019)
tt8038720,Bulletproof,"Action,Crime,Drama",2744,6.5,2018,Bulletproof (2018)
